event_id,sales_minute,tickets_sold_in_minute
1E8DBD41E70F288C,2025-03-22T16:22:00.000+00:00,60
1E8DBD41E70F288C,2025-03-23T03:04:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T15:25:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T16:25:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:27:00.000+00:00,80
1E8DBD41E70F288C,2025-03-20T16:22:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:50:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T02:00:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T16:07:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T16:06:00.000+00:00,20
1E8DBD41E70F288C,2025-03-24T15:40:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T16:06:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:13:00.000+00:00,20
1E8DBD41E70F288C,2025-03-24T21:12:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T18:02:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T14:39:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:11:00.000+00:00,80
1E8DBD41E70F288C,2025-03-23T17:06:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T16:43:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T18:51:00.000+00:00,60
1E8DBD41E70F288C,2025-03-20T16:12:00.000+00:00,40
1E8DBD41E70F288C,2025-03-22T10:18:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T18:08:00.000+00:00,60
1E8DBD41E70F288C,2025-03-20T16:38:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T21:34:00.000+00:00,20
1E8DBD41E70F288C,2025-03-23T17:37:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T17:06:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T19:05:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T17:50:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T04:44:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T23:18:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T19:16:00.000+00:00,20
1E8DBD41E70F288C,2025-03-22T16:38:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T17:04:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T22:33:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T22:56:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:14:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T18:34:00.000+00:00,40
1E8DBD41E70F288C,2025-03-24T15:36:00.000+00:00,20
1E8DBD41E70F288C,2025-03-24T05:11:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T01:56:00.000+00:00,20
1E8DBD41E70F288C,2025-03-25T01:46:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T07:27:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T04:32:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T17:10:00.000+00:00,40
1E8DBD41E70F288C,2025-03-25T00:27:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T22:30:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:23:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T23:40:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T17:33:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T17:30:00.000+00:00,20
1E8DBD41E70F288C,2025-03-23T16:27:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T19:43:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T23:33:00.000+00:00,40
1E8DBD41E70F288C,2025-03-24T21:14:00.000+00:00,40
1E8DBD41E70F288C,2025-03-22T06:39:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T16:10:00.000+00:00,40
1E8DBD41E70F288C,2025-03-22T14:14:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T16:30:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T04:17:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T17:44:00.000+00:00,40
1E8DBD41E70F288C,2025-03-22T15:45:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T13:14:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T19:44:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T23:41:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T04:55:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:52:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T16:20:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T19:39:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T16:56:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T18:46:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T19:48:00.000+00:00,20
1E8DBD41E70F288C,2025-03-23T16:33:00.000+00:00,20
1E8DBD41E70F288C,2025-03-23T16:12:00.000+00:00,20
1E8DBD41E70F288C,2025-03-23T01:08:00.000+00:00,40
1E8DBD41E70F288C,2025-03-22T23:15:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T17:45:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T20:18:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T17:11:00.000+00:00,20
1E8DBD41E70F288C,2025-03-23T16:15:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T01:15:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T22:14:00.000+00:00,20
1E8DBD41E70F288C,2025-03-24T15:51:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T17:25:00.000+00:00,20
1E8DBD41E70F288C,2025-03-22T16:03:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T19:10:00.000+00:00,20
1E8DBD41E70F288C,2025-03-23T15:14:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T19:08:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T02:45:00.000+00:00,20
1E8DBD41E70F288C,2025-03-22T16:11:00.000+00:00,40
1E8DBD41E70F288C,2025-03-23T16:28:00.000+00:00,20
1E8DBD41E70F288C,2025-03-22T03:14:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T21:31:00.000+00:00,40
1E8DBD41E70F288C,2025-03-24T23:55:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T19:45:00.000+00:00,20
1E8DBD41E70F288C,2025-03-22T06:22:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T17:24:00.000+00:00,40
1E8DBD41E70F288C,2025-03-21T08:40:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T20:26:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T20:13:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T18:45:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T18:05:00.000+00:00,20
1E8DBD41E70F288C,2025-03-20T18:30:00.000+00:00,20
1E8DBD41E70F288C,2025-03-21T00:36:00.000+00:00,40
1E8DBD41E70F288C,2025-03-20T16:18:00.000+00:00,20
1E8DBD41E70F288C,2025-03-22T16:05:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:05:00.000+00:00,20
2935D4A7409669C4,2025-03-20T19:49:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:37:00.000+00:00,20
2935D4A7409669C4,2025-03-22T22:35:00.000+00:00,20
2935D4A7409669C4,2025-03-21T14:23:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:28:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:38:00.000+00:00,20
2935D4A7409669C4,2025-03-22T20:13:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:26:00.000+00:00,20
2935D4A7409669C4,2025-03-23T19:02:00.000+00:00,20
2935D4A7409669C4,2025-03-21T18:43:00.000+00:00,20
2935D4A7409669C4,2025-03-22T20:01:00.000+00:00,20
2935D4A7409669C4,2025-03-22T16:21:00.000+00:00,20
2935D4A7409669C4,2025-03-20T22:09:00.000+00:00,20
2935D4A7409669C4,2025-03-21T02:05:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:04:00.000+00:00,100
2935D4A7409669C4,2025-03-21T16:01:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:30:00.000+00:00,40
2935D4A7409669C4,2025-03-23T15:17:00.000+00:00,20
2935D4A7409669C4,2025-03-24T23:40:00.000+00:00,20
2935D4A7409669C4,2025-03-22T02:34:00.000+00:00,20
2935D4A7409669C4,2025-03-22T16:02:00.000+00:00,20
2935D4A7409669C4,2025-03-24T02:28:00.000+00:00,20
2935D4A7409669C4,2025-03-21T15:57:00.000+00:00,20
2935D4A7409669C4,2025-03-22T00:23:00.000+00:00,20
2935D4A7409669C4,2025-03-21T15:34:00.000+00:00,20
2935D4A7409669C4,2025-03-21T13:38:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:03:00.000+00:00,20
2935D4A7409669C4,2025-03-23T17:16:00.000+00:00,40
2935D4A7409669C4,2025-03-23T21:43:00.000+00:00,20
2935D4A7409669C4,2025-03-20T23:38:00.000+00:00,20
2935D4A7409669C4,2025-03-24T19:09:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:07:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:07:00.000+00:00,40
2935D4A7409669C4,2025-03-22T22:00:00.000+00:00,20
2935D4A7409669C4,2025-03-20T18:06:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:57:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:27:00.000+00:00,20
2935D4A7409669C4,2025-03-21T15:17:00.000+00:00,20
2935D4A7409669C4,2025-03-20T22:19:00.000+00:00,20
2935D4A7409669C4,2025-03-20T22:00:00.000+00:00,20
2935D4A7409669C4,2025-03-22T01:41:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:52:00.000+00:00,20
2935D4A7409669C4,2025-03-20T17:16:00.000+00:00,40
2935D4A7409669C4,2025-03-23T17:03:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:08:00.000+00:00,20
2935D4A7409669C4,2025-03-20T21:12:00.000+00:00,20
2935D4A7409669C4,2025-03-22T10:51:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:19:00.000+00:00,20
2935D4A7409669C4,2025-03-22T15:07:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:13:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:15:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:32:00.000+00:00,20
2935D4A7409669C4,2025-03-22T15:15:00.000+00:00,20
2935D4A7409669C4,2025-03-21T18:39:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:30:00.000+00:00,20
2935D4A7409669C4,2025-03-21T22:59:00.000+00:00,20
2935D4A7409669C4,2025-03-24T09:21:00.000+00:00,20
2935D4A7409669C4,2025-03-22T15:44:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:06:00.000+00:00,40
2935D4A7409669C4,2025-03-24T09:05:00.000+00:00,20
2935D4A7409669C4,2025-03-21T01:40:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:27:00.000+00:00,20
2935D4A7409669C4,2025-03-23T22:09:00.000+00:00,20
2935D4A7409669C4,2025-03-21T16:31:00.000+00:00,20
2935D4A7409669C4,2025-03-20T21:42:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:03:00.000+00:00,80
2935D4A7409669C4,2025-03-22T15:41:00.000+00:00,20
2935D4A7409669C4,2025-03-22T01:46:00.000+00:00,20
2935D4A7409669C4,2025-03-23T00:46:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:04:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:00:00.000+00:00,20
2935D4A7409669C4,2025-03-21T00:16:00.000+00:00,20
2935D4A7409669C4,2025-03-21T00:05:00.000+00:00,20
2935D4A7409669C4,2025-03-20T17:05:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:09:00.000+00:00,20
2935D4A7409669C4,2025-03-21T01:41:00.000+00:00,20
2935D4A7409669C4,2025-03-20T18:51:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:19:00.000+00:00,20
2935D4A7409669C4,2025-03-22T01:09:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:24:00.000+00:00,20
2935D4A7409669C4,2025-03-24T17:21:00.000+00:00,20
2935D4A7409669C4,2025-03-24T00:51:00.000+00:00,20
2935D4A7409669C4,2025-03-20T19:37:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:21:00.000+00:00,20
2935D4A7409669C4,2025-03-21T22:44:00.000+00:00,20
2935D4A7409669C4,2025-03-23T18:29:00.000+00:00,20
2935D4A7409669C4,2025-03-24T05:45:00.000+00:00,20
2935D4A7409669C4,2025-03-24T18:09:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:13:00.000+00:00,60
2935D4A7409669C4,2025-03-20T22:29:00.000+00:00,20
2935D4A7409669C4,2025-03-21T18:07:00.000+00:00,20
2935D4A7409669C4,2025-03-21T07:37:00.000+00:00,20
2935D4A7409669C4,2025-03-23T15:06:00.000+00:00,20
2935D4A7409669C4,2025-03-20T22:20:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:09:00.000+00:00,20
2935D4A7409669C4,2025-03-21T18:59:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:25:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:05:00.000+00:00,40
2935D4A7409669C4,2025-03-20T15:59:00.000+00:00,20
2935D4A7409669C4,2025-03-21T20:58:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:08:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:11:00.000+00:00,20
2935D4A7409669C4,2025-03-20T19:10:00.000+00:00,20
2935D4A7409669C4,2025-03-20T15:24:00.000+00:00,20
2935D4A7409669C4,2025-03-20T17:10:00.000+00:00,20
2935D4A7409669C4,2025-03-22T00:32:00.000+00:00,20
2935D4A7409669C4,2025-03-24T04:33:00.000+00:00,20
2935D4A7409669C4,2025-03-24T16:21:00.000+00:00,20
2935D4A7409669C4,2025-03-20T16:31:00.000+00:00,20
2935D4A7409669C4,2025-03-21T02:01:00.000+00:00,20
59603C14466F3D6,2025-03-20T15:10:00.000+00:00,80
59603C14466F3D6,2025-03-20T19:23:00.000+00:00,160
59603C14466F3D6,2025-03-20T15:16:00.000+00:00,60
59603C14466F3D6,2025-03-20T21:42:00.000+00:00,20
59603C14466F3D6,2025-03-20T15:09:00.000+00:00,560
59603C14466F3D6,2025-03-23T15:47:00.000+00:00,60
59603C14466F3D6,2025-03-20T15:12:00.000+00:00,160
59603C14466F3D6,2025-03-21T15:45:00.000+00:00,20
59603C14466F3D6,2025-03-20T15:02:00.000+00:00,480
59603C14466F3D6,2025-03-20T16:09:00.000+00:00,320
59603C14466F3D6,2025-03-20T15:05:00.000+00:00,440
59603C14466F3D6,2025-03-25T01:04:00.000+00:00,20
59603C14466F3D6,2025-03-20T15:55:00.000+00:00,40
59603C14466F3D6,2025-03-22T22:59:00.000+00:00,20
59603C14466F3D6,2025-03-22T06:00:00.000+00:00,20
59603C14466F3D6,2025-03-24T08:16:00.000+00:00,20
59603C14466F3D6,2025-03-20T21:25:00.000+00:00,20
59603C14466F3D6,2025-03-22T00:16:00.000+00:00,40
59603C14466F3D6,2025-03-20T23:47:00.000+00:00,80
59603C14466F3D6,2025-03-20T16:12:00.000+00:00,160
59603C14466F3D6,2025-03-20T18:47:00.000+00:00,100
59603C14466F3D6,2025-03-20T15:06:00.000+00:00,120
59603C14466F3D6,2025-03-20T23:03:00.000+00:00,40
59603C14466F3D6,2025-03-21T19:27:00.000+00:00,20
59603C14466F3D6,2025-03-21T15:37:00.000+00:00,40
59603C14466F3D6,2025-03-21T05:30:00.000+00:00,40
59603C14466F3D6,2025-03-21T16:45:00.000+00:00,120
59603C14466F3D6,2025-03-23T20:30:00.000+00:00,20
59603C14466F3D6,2025-03-20T16:35:00.000+00:00,40
59603C14466F3D6,2025-03-21T15:16:00.000+00:00,40
59603C14466F3D6,2025-03-21T04:29:00.000+00:00,40
59603C14466F3D6,2025-03-23T15:34:00.000+00:00,40
59603C14466F3D6,2025-03-20T19:44:00.000+00:00,160
59603C14466F3D6,2025-03-21T16:37:00.000+00:00,160
59603C14466F3D6,2025-03-21T05:25:00.000+00:00,20
59603C14466F3D6,2025-03-22T15:08:00.000+00:00,160
59603C14466F3D6,2025-03-21T17:01:00.000+00:00,60
59603C14466F3D6,2025-03-21T00:34:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:14:00.000+00:00,200
59603C14466F3D6,2025-03-21T15:11:00.000+00:00,40
59603C14466F3D6,2025-03-21T15:27:00.000+00:00,40
59603C14466F3D6,2025-03-23T15:32:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:25:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:23:00.000+00:00,20
59603C14466F3D6,2025-03-20T21:22:00.000+00:00,20
59603C14466F3D6,2025-03-20T16:00:00.000+00:00,60
59603C14466F3D6,2025-03-21T18:36:00.000+00:00,60
59603C14466F3D6,2025-03-20T15:03:00.000+00:00,280
59603C14466F3D6,2025-03-23T18:42:00.000+00:00,40
59603C14466F3D6,2025-03-20T19:22:00.000+00:00,160
59603C14466F3D6,2025-03-23T16:21:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:22:00.000+00:00,200
59603C14466F3D6,2025-03-21T15:12:00.000+00:00,20
59603C14466F3D6,2025-03-21T19:21:00.000+00:00,40
59603C14466F3D6,2025-03-20T23:56:00.000+00:00,120
59603C14466F3D6,2025-03-20T16:50:00.000+00:00,20
59603C14466F3D6,2025-03-24T03:45:00.000+00:00,20
59603C14466F3D6,2025-03-23T16:10:00.000+00:00,20
59603C14466F3D6,2025-03-20T19:27:00.000+00:00,120
59603C14466F3D6,2025-03-20T23:01:00.000+00:00,100
59603C14466F3D6,2025-03-20T19:17:00.000+00:00,160
59603C14466F3D6,2025-03-23T15:11:00.000+00:00,60
59603C14466F3D6,2025-03-20T15:34:00.000+00:00,20
59603C14466F3D6,2025-03-22T21:03:00.000+00:00,40
59603C14466F3D6,2025-03-20T18:19:00.000+00:00,40
59603C14466F3D6,2025-03-21T01:44:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:21:00.000+00:00,80
59603C14466F3D6,2025-03-20T15:07:00.000+00:00,300
59603C14466F3D6,2025-03-22T01:28:00.000+00:00,20
59603C14466F3D6,2025-03-22T03:51:00.000+00:00,40
59603C14466F3D6,2025-03-21T03:54:00.000+00:00,40
59603C14466F3D6,2025-03-23T01:20:00.000+00:00,40
59603C14466F3D6,2025-03-23T19:40:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:49:00.000+00:00,40
59603C14466F3D6,2025-03-20T17:22:00.000+00:00,80
59603C14466F3D6,2025-03-20T15:11:00.000+00:00,220
59603C14466F3D6,2025-03-20T15:37:00.000+00:00,40
59603C14466F3D6,2025-03-24T20:37:00.000+00:00,40
59603C14466F3D6,2025-03-20T23:55:00.000+00:00,200
59603C14466F3D6,2025-03-22T17:42:00.000+00:00,40
59603C14466F3D6,2025-03-22T15:31:00.000+00:00,160
59603C14466F3D6,2025-03-22T16:56:00.000+00:00,40
59603C14466F3D6,2025-03-21T15:14:00.000+00:00,60
59603C14466F3D6,2025-03-20T15:45:00.000+00:00,60
59603C14466F3D6,2025-03-21T00:44:00.000+00:00,40
59603C14466F3D6,2025-03-21T02:03:00.000+00:00,40
59603C14466F3D6,2025-03-20T16:57:00.000+00:00,20
59603C14466F3D6,2025-03-23T18:05:00.000+00:00,160
59603C14466F3D6,2025-03-20T15:04:00.000+00:00,100
59603C14466F3D6,2025-03-24T04:10:00.000+00:00,40
59603C14466F3D6,2025-03-22T16:57:00.000+00:00,40
59603C14466F3D6,2025-03-22T22:03:00.000+00:00,40
59603C14466F3D6,2025-03-22T16:24:00.000+00:00,40
59603C14466F3D6,2025-03-20T17:57:00.000+00:00,40
59603C14466F3D6,2025-03-20T19:54:00.000+00:00,40
59603C14466F3D6,2025-03-23T18:15:00.000+00:00,120
59603C14466F3D6,2025-03-21T03:33:00.000+00:00,20
59603C14466F3D6,2025-03-23T02:24:00.000+00:00,20
59603C14466F3D6,2025-03-20T16:41:00.000+00:00,80
59603C14466F3D6,2025-03-22T00:12:00.000+00:00,40
59603C14466F3D6,2025-03-21T14:09:00.000+00:00,20
59603C14466F3D6,2025-03-24T18:18:00.000+00:00,20
59603C14466F3D6,2025-03-20T17:09:00.000+00:00,80
59603C14466F3D6,2025-03-20T15:08:00.000+00:00,220
59603C14466F3D6,2025-03-24T02:49:00.000+00:00,20
59603C14466F3D6,2025-03-21T00:14:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:17:00.000+00:00,140
59603C14466F3D6,2025-03-21T18:35:00.000+00:00,40
59603C14466F3D6,2025-03-21T14:20:00.000+00:00,40
59603C14466F3D6,2025-03-22T23:27:00.000+00:00,60
59603C14466F3D6,2025-03-23T22:17:00.000+00:00,40
59603C14466F3D6,2025-03-23T16:36:00.000+00:00,40
59603C14466F3D6,2025-03-23T15:09:00.000+00:00,40
59603C14466F3D6,2025-03-21T18:42:00.000+00:00,20
59603C14466F3D6,2025-03-23T17:20:00.000+00:00,60
59603C14466F3D6,2025-03-23T03:02:00.000+00:00,40
59603C14466F3D6,2025-03-24T13:31:00.000+00:00,40
59603C14466F3D6,2025-03-23T20:22:00.000+00:00,20
59603C14466F3D6,2025-03-20T20:45:00.000+00:00,20
59603C14466F3D6,2025-03-23T14:17:00.000+00:00,20
59603C14466F3D6,2025-03-21T17:41:00.000+00:00,40
59603C14466F3D6,2025-03-20T18:22:00.000+00:00,120
59603C14466F3D6,2025-03-20T17:49:00.000+00:00,20
59603C14466F3D6,2025-03-20T17:52:00.000+00:00,20
59603C14466F3D6,2025-03-22T14:05:00.000+00:00,40
59603C14466F3D6,2025-03-23T18:07:00.000+00:00,160
59603C14466F3D6,2025-03-23T01:25:00.000+00:00,40
59603C14466F3D6,2025-03-23T15:06:00.000+00:00,60
59603C14466F3D6,2025-03-21T17:15:00.000+00:00,40
59603C14466F3D6,2025-03-20T19:57:00.000+00:00,20
59603C14466F3D6,2025-03-20T23:39:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:27:00.000+00:00,100
59603C14466F3D6,2025-03-20T17:16:00.000+00:00,40
59603C14466F3D6,2025-03-23T22:28:00.000+00:00,40
59603C14466F3D6,2025-03-23T23:20:00.000+00:00,20
59603C14466F3D6,2025-03-23T16:34:00.000+00:00,40
59603C14466F3D6,2025-03-24T01:23:00.000+00:00,40
59603C14466F3D6,2025-03-20T17:53:00.000+00:00,40
59603C14466F3D6,2025-03-22T14:22:00.000+00:00,40
59603C14466F3D6,2025-03-20T16:53:00.000+00:00,20
59603C14466F3D6,2025-03-23T20:18:00.000+00:00,20
59603C14466F3D6,2025-03-23T02:03:00.000+00:00,40
59603C14466F3D6,2025-03-23T14:42:00.000+00:00,40
59603C14466F3D6,2025-03-21T21:37:00.000+00:00,80
59603C14466F3D6,2025-03-20T15:13:00.000+00:00,100
59603C14466F3D6,2025-03-21T15:03:00.000+00:00,20
59603C14466F3D6,2025-03-20T17:25:00.000+00:00,40
59603C14466F3D6,2025-03-22T00:37:00.000+00:00,40
59603C14466F3D6,2025-03-22T23:44:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:39:00.000+00:00,40
59603C14466F3D6,2025-03-23T16:02:00.000+00:00,40
59603C14466F3D6,2025-03-22T00:01:00.000+00:00,20
59603C14466F3D6,2025-03-22T15:53:00.000+00:00,40
59603C14466F3D6,2025-03-20T16:23:00.000+00:00,40
59603C14466F3D6,2025-03-21T16:29:00.000+00:00,40
59603C14466F3D6,2025-03-20T23:30:00.000+00:00,20
59603C14466F3D6,2025-03-21T23:23:00.000+00:00,40
59603C14466F3D6,2025-03-23T15:45:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:29:00.000+00:00,100
59603C14466F3D6,2025-03-22T09:55:00.000+00:00,40
59603C14466F3D6,2025-03-23T01:48:00.000+00:00,40
59603C14466F3D6,2025-03-22T02:58:00.000+00:00,40
59603C14466F3D6,2025-03-20T18:39:00.000+00:00,40
59603C14466F3D6,2025-03-20T17:32:00.000+00:00,40
59603C14466F3D6,2025-03-21T00:18:00.000+00:00,60
59603C14466F3D6,2025-03-21T01:42:00.000+00:00,40
59603C14466F3D6,2025-03-20T23:38:00.000+00:00,20
59603C14466F3D6,2025-03-20T15:15:00.000+00:00,60
59603C14466F3D6,2025-03-21T14:24:00.000+00:00,20
59603C14466F3D6,2025-03-21T07:44:00.000+00:00,20
59603C14466F3D6,2025-03-21T14:45:00.000+00:00,40
59603C14466F3D6,2025-03-22T20:38:00.000+00:00,40
59603C14466F3D6,2025-03-20T16:44:00.000+00:00,40
59603C14466F3D6,2025-03-20T17:41:00.000+00:00,40
59603C14466F3D6,2025-03-21T15:20:00.000+00:00,20
59603C14466F3D6,2025-03-20T23:48:00.000+00:00,20
59603C14466F3D6,2025-03-21T15:06:00.000+00:00,20
59603C14466F3D6,2025-03-20T19:28:00.000+00:00,20
59603C14466F3D6,2025-03-22T14:26:00.000+00:00,40
59603C14466F3D6,2025-03-22T02:50:00.000+00:00,20
59603C14466F3D6,2025-03-20T18:41:00.000+00:00,40
59603C14466F3D6,2025-03-24T02:13:00.000+00:00,20
59603C14466F3D6,2025-03-20T15:35:00.000+00:00,40
59603C14466F3D6,2025-03-24T00:00:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:26:00.000+00:00,80
59603C14466F3D6,2025-03-21T16:46:00.000+00:00,20
59603C14466F3D6,2025-03-24T23:12:00.000+00:00,40
59603C14466F3D6,2025-03-20T20:18:00.000+00:00,20
59603C14466F3D6,2025-03-23T18:30:00.000+00:00,20
59603C14466F3D6,2025-03-23T16:44:00.000+00:00,20
59603C14466F3D6,2025-03-23T15:04:00.000+00:00,40
59603C14466F3D6,2025-03-20T15:44:00.000+00:00,20
59603C14466F3D6,2025-03-21T14:10:00.000+00:00,40
59603C14466F3D6,2025-03-20T19:47:00.000+00:00,40
59603C14466F3D6,2025-03-22T22:22:00.000+00:00,20
59603C14466F3D6,2025-03-23T15:08:00.000+00:00,20
59603C14466F3D6,2025-03-23T15:51:00.000+00:00,40
59603C14466F3D6,2025-03-21T20:39:00.000+00:00,40
59603C14466F3D6,2025-03-21T02:47:00.000+00:00,40
59603C14466F3D6,2025-03-20T21:40:00.000+00:00,20
59603C14466F3D6,2025-03-20T23:49:00.000+00:00,40
59603C14466F3D6,2025-03-21T16:27:00.000+00:00,20
59603C14466F3D6,2025-03-23T15:22:00.000+00:00,20
59603C14466F3D6,2025-03-23T16:04:00.000+00:00,40
59603C14466F3D6,2025-03-21T14:21:00.000+00:00,40
59603C14466F3D6,2025-03-22T19:08:00.000+00:00,40
59603C14466F3D6,2025-03-21T02:27:00.000+00:00,20
59603C14466F3D6,2025-03-23T18:24:00.000+00:00,20
59603C14466F3D6,2025-03-21T01:17:00.000+00:00,20
59603C14466F3D6,2025-03-20T15:24:00.000+00:00,40
59603C14466F3D6,2025-03-20T21:15:00.000+00:00,20
59603C14466F3D6,2025-03-21T01:40:00.000+00:00,20
59603C14466F3D6,2025-03-21T15:18:00.000+00:00,20
59603C14466F3D6,2025-03-23T16:11:00.000+00:00,20
59603C14466F3D6,2025-03-23T16:13:00.000+00:00,20
59603C14466F3D6,2025-03-21T15:47:00.000+00:00,20
59603C14466F3D6,2025-03-20T16:01:00.000+00:00,20
59603C14466F3D6,2025-03-20T16:31:00.000+00:00,20
59603C14466F3D6,2025-03-21T22:15:00.000+00:00,40
59603C14466F3D6,2025-03-22T16:35:00.000+00:00,20
